organization,occurredAt,customerId,customerName,serviceLocationId,serviceLocationDescription,containerId,containerDescription,containerContentType,containerCubicYards,level,wasEmptied,emptyOccurredAt,levelAtEmpty,latitude,longitude,positionAccuracy,imageUrl
universityofmaryland,2020-03-12T15:40:52.256Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,30.0,f,,,38.97665,-76.92527,8.6,https://images.compology.com/1/raw_device_data/cc179d08-6235-469f-9eac-848d573c91e7
universityofmaryland,2020-03-12T15:41:24.252Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,40.0,f,,,38.99266,-76.950553,28.0,https://images.compology.com/1/raw_device_data/a4322194-20bb-41f1-92e3-1ca7c2c886aa
universityofmaryland,2020-03-13T00:25:31.511Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,55.0,f,,,38.992323999999996,-76.950691,14.0,https://images.compology.com/1/raw_device_data/84305e87-1aa6-4880-9879-3a5aea15f42f
universityofmaryland,2020-03-13T00:25:44.794Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,40.0,f,,,38.976631,-76.925079,14.0,https://images.compology.com/1/raw_device_data/da126f6c-c720-4616-b385-96d150c98b9a
universityofmaryland,2020-03-13T00:25:44.849Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,25.0,f,,,38.979156,-76.925628,26.0,https://images.compology.com/1/raw_device_data/5f19970a-804a-401c-aa8f-b4249527d424
universityofmaryland,2020-03-13T00:26:35.116Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,5.0,f,,,38.976638,-76.925186,7.9,https://images.compology.com/1/raw_device_data/c71a8417-6383-45ea-812b-3f108d4dc095
universityofmaryland,2020-03-13T00:27:43.113Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,10.0,f,,,38.979358000000005,-76.925338,9.6,https://images.compology.com/1/raw_device_data/980b9bb2-c79b-4df5-8aae-a24e24d36cd4
universityofmaryland,2020-03-13T00:28:07.899Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,20.0,f,,,38.990142,-76.945823,6.6,https://images.compology.com/1/raw_device_data/1156be4a-eede-4a3c-8dd9-65f13e4cfced
universityofmaryland,2020-03-13T00:30:11.039Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,22.0,f,,,38.990080999999996,-76.945594,21.0,https://images.compology.com/1/raw_device_data/133c0ec5-9e8a-4788-b8f2-381cc697a5b1
universityofmaryland,2020-03-13T00:30:11.242Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,15.0,f,,,38.992408000000005,-76.950691,19.0,https://images.compology.com/1/raw_device_data/0a70a258-105d-4252-aca9-919fb7e2ddaf
universityofmaryland,2020-03-13T04:36:35.119Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,40.0,f,,,38.976634999999995,-76.925125,9.0,https://images.compology.com/1/raw_device_data/150dd395-a727-4ec7-9d98-c41f96ca54de
universityofmaryland,2020-03-13T04:36:56.784Z,,,,,QK633SDAVXXC,7,recycle,8,5.0,f,,,,,,https://images.compology.com/1/raw_device_data/45cec35b-3e01-435e-bd4e-9d9fe16a91c3
universityofmaryland,2020-03-13T04:37:16.244Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,55.0,f,,,38.992466,-76.950393,12.0,https://images.compology.com/1/raw_device_data/52215e32-3de1-4671-83e4-6c446cb6fbcb
universityofmaryland,2020-03-13T04:37:56.026Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,20.0,f,,,38.990097,-76.94583100000001,11.0,https://images.compology.com/1/raw_device_data/c2fdb146-e4dc-4377-82c6-79da5283cccb
universityofmaryland,2020-03-13T04:38:00.648Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,10.0,f,,,38.979225,-76.925537,9.1,https://images.compology.com/1/raw_device_data/b24cb224-d330-416f-9b5a-1164df99f3e6
universityofmaryland,2020-03-13T04:39:18.424Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,27.0,f,,,38.990631,-76.945503,13.0,https://images.compology.com/1/raw_device_data/3dac695b-ee51-4333-94a4-10a36cd93bdb
universityofmaryland,2020-03-13T04:39:39.712Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,20.0,f,,,38.979499,-76.925437,24.0,https://images.compology.com/1/raw_device_data/3dce0db0-c801-45cf-9a5b-ba38b223b3bc
universityofmaryland,2020-03-13T04:40:33.213Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,15.0,f,,,38.992278999999996,-76.950744,22.0,https://images.compology.com/1/raw_device_data/af84f164-2fcd-4cfa-9a11-f67c040d2477
universityofmaryland,2020-03-13T15:37:04.025Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,35.0,f,,,38.990181,-76.94583100000001,13.0,https://images.compology.com/1/raw_device_data/bcd82508-4867-4086-8898-087bd87af136
universityofmaryland,2020-03-13T15:38:46.994Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,5.0,f,,,38.976504999999996,-76.925636,12.0,https://images.compology.com/1/raw_device_data/3128ecdd-dda9-44f0-b1bb-a0285465bc81
universityofmaryland,2020-03-13T15:39:11.130Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,55.0,f,,,38.992649,-76.950553,14.0,https://images.compology.com/1/raw_device_data/dc014ebd-18c4-446e-89d2-8ef19de4fc06
universityofmaryland,2020-03-13T15:39:48.993Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,45.0,f,,,38.979293,-76.92556,24.0,https://images.compology.com/1/raw_device_data/400718e6-0336-46f5-abb4-2ff4d379a73f
universityofmaryland,2020-03-13T15:40:14.885Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,40.0,f,,,38.97665,-76.925186,12.0,https://images.compology.com/1/raw_device_data/7a76c136-b837-44ba-be44-31bd8eae4d78
universityofmaryland,2020-03-13T15:40:25.158Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,20.0,f,,,38.990184,-76.945686,11.0,https://images.compology.com/1/raw_device_data/7b68d8cd-2e74-4141-864f-2df9af4b8df9
universityofmaryland,2020-03-13T15:40:42.177Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,75.0,f,,,38.992461999999996,-76.95053100000001,21.0,https://images.compology.com/1/raw_device_data/bc691ae8-44cb-45a2-a55b-ed0897d935af
universityofmaryland,2020-03-13T15:41:03.700Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,25.0,f,,,38.979316,-76.92546800000001,10.0,https://images.compology.com/1/raw_device_data/5b4d002c-2028-41ac-a018-e5916cba5400
universityofmaryland,2020-03-14T00:26:20.533Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,87.0,f,,,38.992343,-76.950721,29.0,https://images.compology.com/1/raw_device_data/aa5dae36-9aa1-4115-b0bb-871b8179b540
universityofmaryland,2020-03-14T00:26:28.400Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,15.0,f,,,38.979240000000004,-76.925399,14.0,https://images.compology.com/1/raw_device_data/5732c51a-373e-42ac-9f28-ae92eba92723
universityofmaryland,2020-03-14T00:26:33.062Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,85.0,f,,,38.992346999999995,-76.95079,21.0,https://images.compology.com/1/raw_device_data/db0c76cd-d54a-4f06-ac64-a6eddc2f89b4
universityofmaryland,2020-03-14T00:28:00.006Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,5.0,f,,,38.976486,-76.925521,14.0,https://images.compology.com/1/raw_device_data/068080b2-3cd5-4ef8-ab22-f283e184f6e9
universityofmaryland,2020-03-14T00:28:52.461Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,35.0,f,,,38.97665,-76.92556,22.0,https://images.compology.com/1/raw_device_data/d18e3ea7-a887-4f7f-84eb-ed7cf3fbf3e5
universityofmaryland,2020-03-14T00:29:02.528Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,40.0,f,,,38.979038,-76.925682,30.0,https://images.compology.com/1/raw_device_data/567811d3-f169-4570-b329-f3b40272e2f9
universityofmaryland,2020-03-14T00:29:32.961Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,25.0,f,,,38.990184,-76.945808,11.0,https://images.compology.com/1/raw_device_data/c432feb6-9478-4c00-8305-e96144f85599
universityofmaryland,2020-03-14T00:30:46.026Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,40.0,f,,,38.990111999999996,-76.945808,14.0,https://images.compology.com/1/raw_device_data/e6f8eafb-a5f4-4a66-90f1-78dd6eb182b8
universityofmaryland,2020-03-14T02:46:13.636Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,25.0,f,,,38.990165000000005,-76.945678,17.0,https://images.compology.com/1/raw_device_data/a3f00763-5626-41cf-aacb-badb82520547
universityofmaryland,2020-03-14T02:48:09.156Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,85.0,f,,,38.99237,-76.950737,22.0,https://images.compology.com/1/raw_device_data/8ae08194-c1bf-40bf-925e-930913d1364b
universityofmaryland,2020-03-14T02:48:57.381Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,35.0,f,,,38.97657,-76.92527700000001,16.0,https://images.compology.com/1/raw_device_data/07d6762a-4834-44d9-9a80-53d3a24beb52
universityofmaryland,2020-03-14T02:49:13.352Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,80.0,f,,,38.992336,-76.95079799999999,27.0,https://images.compology.com/1/raw_device_data/16e1ca85-2851-4814-9065-485d78552133
universityofmaryland,2020-03-14T02:49:21.201Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,27.0,f,,,38.990177,-76.94567099999999,13.0,https://images.compology.com/1/raw_device_data/be920050-a36e-4e03-9916-cd5d06aed835
universityofmaryland,2020-03-14T02:49:33.153Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,15.0,f,,,38.979328,-76.925445,12.0,https://images.compology.com/1/raw_device_data/68cb8dd2-506c-4179-9ccf-dc5d0490489d
universityofmaryland,2020-03-14T02:50:00.284Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,5.0,f,,,38.976490000000005,-76.92532299999999,27.0,https://images.compology.com/1/raw_device_data/f8d8752a-4f62-46bb-8c56-e683e4038d70
universityofmaryland,2020-03-14T02:50:13.611Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,40.0,f,,,38.979286,-76.925613,18.0,https://images.compology.com/1/raw_device_data/3ef2fc67-3c14-4f67-be3b-8f262fe93264
universityofmaryland,2020-03-14T08:20:53.040Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,5.0,t,2020-03-14T08:20:53.000Z,80.0,38.992534,-76.950622,16.0,https://images.compology.com/1/raw_device_data/e4745362-447e-4033-a795-502e17584348
universityofmaryland,2020-03-14T09:45:36.595Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,0.0,t,2020-03-14T09:45:36.000Z,27.0,38.990142,-76.94579300000001,17.0,https://images.compology.com/1/raw_device_data/a3278249-6ebb-43ef-bab1-4d75882c60ee
universityofmaryland,2020-03-14T12:08:36.416Z,,University of Maryland,2.0,Van Munching Hall,K0V7D3VHWHMN,6,refuse,6,5.0,t,2020-03-14T12:08:36.000Z,20.0,38.98381,-76.947563,24.0,https://images.compology.com/1/raw_device_data/390ffedd-7e5b-4fe5-9ed7-e40a45108cbe
universityofmaryland,2020-03-14T17:56:20.336Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,15.0,f,,,38.992366,-76.950561,16.0,https://images.compology.com/1/raw_device_data/ba199eec-2cc7-4277-8299-391ff9011066
universityofmaryland,2020-03-14T17:57:01.913Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,45.0,f,,,38.9794,-76.925537,24.0,https://images.compology.com/1/raw_device_data/20c8d2d5-c3ce-498c-93cc-3cf7e3263d4c
universityofmaryland,2020-03-14T17:57:16.031Z,,University of Maryland,2.0,Van Munching Hall,K0V7D3VHWHMN,6,refuse,6,0.0,f,,,38.983802000000004,-76.947998,25.0,https://images.compology.com/1/raw_device_data/cb5fa76b-d246-493b-97f9-b2f87d4bdd80
universityofmaryland,2020-03-14T17:57:20.947Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,25.0,f,,,38.990219,-76.945854,15.0,https://images.compology.com/1/raw_device_data/3f5977e8-8bd6-42b9-ae75-fcb0bf763686
universityofmaryland,2020-03-14T17:57:31.883Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,40.0,f,,,38.976444,-76.925445,14.0,https://images.compology.com/1/raw_device_data/eabc51d5-02fa-42a8-b9e8-1e4287c53c36
universityofmaryland,2020-03-14T17:57:41.574Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,5.0,f,,,38.976657,-76.925437,15.0,https://images.compology.com/1/raw_device_data/1868f2d8-6f6e-41f8-91c0-1c948bd5c681
universityofmaryland,2020-03-14T17:58:45.171Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,0.0,f,,,38.990116,-76.94564,13.0,https://images.compology.com/1/raw_device_data/f1731792-6b6f-4e91-876a-afbe9e9d50c2
universityofmaryland,2020-03-14T18:01:27.264Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,25.0,f,,,38.979442,-76.925537,16.0,https://images.compology.com/1/raw_device_data/de23d044-31c3-4c71-8d2c-6f1e0a5a7626
universityofmaryland,2020-03-14T22:35:46.703Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,15.0,f,,,38.992416,-76.950744,13.0,https://images.compology.com/1/raw_device_data/0bd0f9a4-e803-4932-8dc9-bb65d65dbb19
universityofmaryland,2020-03-14T22:37:03.190Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,25.0,f,,,38.979385,-76.925628,11.0,https://images.compology.com/1/raw_device_data/f49595ed-06d3-488e-9c61-c7ed269f3c7e
universityofmaryland,2020-03-14T22:40:02.027Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,15.0,f,,,38.976341,-76.925636,23.0,https://images.compology.com/1/raw_device_data/1e5f42ad-b8ec-4d2d-8983-28f58477087e
universityofmaryland,2020-03-14T22:40:05.906Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,25.0,f,,,38.990210999999995,-76.945808,29.0,https://images.compology.com/1/raw_device_data/671cfcbc-ac96-44f5-b3f6-d89bf5d66cf2
universityofmaryland,2020-03-14T22:40:27.818Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,35.0,f,,,38.979434000000005,-76.925827,21.0,https://images.compology.com/1/raw_device_data/71ef9bc9-e8a0-4995-88db-00b095311664
universityofmaryland,2020-03-14T22:40:30.189Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,35.0,f,,,38.976356,-76.925315,21.0,https://images.compology.com/1/raw_device_data/0c094c77-96a2-4def-ba96-8fdcc2d4282b
universityofmaryland,2020-03-14T22:40:37.398Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,0.0,f,,,38.990154,-76.945739,11.0,https://images.compology.com/1/raw_device_data/34304a2d-e9d1-448f-a509-49b64d57a362
universityofmaryland,2020-03-15T02:45:35.870Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,0.0,f,,,38.990184,-76.945663,13.0,https://images.compology.com/1/raw_device_data/69d79009-a7f4-4ef9-b16d-890125889766
universityofmaryland,2020-03-15T02:45:42.070Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,10.0,f,,,38.976504999999996,-76.925445,22.0,https://images.compology.com/1/raw_device_data/5827e6fd-175e-4ee3-88fe-572139841c4a
universityofmaryland,2020-03-15T02:46:10.091Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,15.0,f,,,38.979354,-76.92554399999999,16.0,https://images.compology.com/1/raw_device_data/68970a23-dcb1-410a-9a00-dbd9ef6b28bd
universityofmaryland,2020-03-15T02:46:26.848Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,35.0,f,,,38.976459000000006,-76.92540699999999,22.0,https://images.compology.com/1/raw_device_data/64197833-1bab-4e2b-8cc1-e0369cb776b6
universityofmaryland,2020-03-15T02:49:03.013Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,15.0,f,,,38.992435,-76.950805,23.0,https://images.compology.com/1/raw_device_data/0bf057c5-d660-4368-bde9-93c79017889c
universityofmaryland,2020-03-15T02:50:06.420Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,35.0,f,,,38.979515,-76.925567,29.0,https://images.compology.com/1/raw_device_data/1adcf9f8-753a-444b-a7f7-cbf282480859
universityofmaryland,2020-03-15T02:50:20.372Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,25.0,f,,,38.990257,-76.945938,20.0,https://images.compology.com/1/raw_device_data/0ee1e599-b622-4a77-8d89-e164fb6c7a57
